81000,0,47.10017052,38.75051322,40.42372598,0,47.1198788,38.7677238,40.41332939,0,47.12008308,38.76737021,40.41335158,0,47.11996006,38.7677604,40.41273521
81900,0,47.09014134,38.73801703,40.39975161,0,47.10959468,38.75499665,40.3894806,0,47.10978697,38.75463152,40.38949777,0,47.10969156,38.75504888,40.38890677
82800,0,46.64582307,38.14285614,39.85749393,0,46.66586147,38.16043675,39.84843556,0,46.66584553,38.159504,39.84822211,0,46.66617269,38.1606839,39.8478747
83700,0,46.61361755,38.10778155,39.80729576,0,46.63333908,38.12498895,39.79807341,0,46.63330694,38.12404932,39.79784551,0,46.63366989,38.12525682,39.79754133
84600,0,46.5823711,38.07361663,39.75906141,0,46.60176226,38.09047329,39.74964266,0,46.60171295,38.08951892,39.7493999,0,46.60211048,38.09075805,39.74913487
85500,0,46.55205729,38.04046756,39.71259371,0,46.57110618,38.05701181,39.70296817,0,46.57103911,38.05603854,39.70270989,0,46.57147124,38.05731194,39.70247004
86400,0,47.0196413,38.60040769,40.19154831,0,47.03483626,38.61356638,40.17896671,0,47.03483012,38.61293927,40.17881695,0,47.03513497,38.61381999,40.17858731
87300,0,46.38618334,37.9636846,39.64431006,0,46.38648605,37.96428733,39.64453787,0,46.40246147,37.980882,39.67769251,0,46.37777896,37.95545315,39.63667037
88200,0,46.42278462,37.99908544,39.65772173,0,46.42311314,37.99971328,39.65797468,0,46.44025878,38.01753066,39.69296175,0,46.41383079,37.99028042,39.64946273
89100,0,46.45986178,38.03498381,39.67367446,0,46.46021664,38.03563738,39.67395288,0,46.4785141,38.0546555,39.71065427,0,46.45035097,38.02559857,39.66479663
90000,0,46.49729582,38.07126083,39.69175671,0,46.4976776,38.07194074,39.6920611,0,46.51713033,38.09216228,39.73043447,0,46.48722313,38.06129106,39.68225971
90900,0,47.38943981,39.21457551,40.19065564,0,47.38996356,39.21512359,40.19100549,0,47.41898419,39.24480699,40.24136075,0,47.37474086,39.19969642,40.17639329
91800,0,47.4578567,39.28245209,40.23808839,0,47.45841163,39.28303156,40.23846629,0,47.48826936,39.31357758,40.2899308,0,47.44280185,39.26721009,40.22341609
92700,0,47.5265475,39.3505949,40.2868069,0,47.52713377,39.35120588,40.28721304,0,47.55781683,39.38260172,40.33975448,0,47.51113692,39.33499016,40.27172788
